budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.04666666666666667, 0.06399404734221845)","(0.4, 0.1851640199545103)","(0.1, 0.1851640199545103)","(0.3, 0.3401680257083045)","(0.15333333333333335, 0.07432233529572065)","(0.2, 0.12467099559583673)","(0.5505829825997353, 0.2763575557551325)","(0.9716862499713897, 0.36423267961548766)"
2,"(0.16, 0.12421180068162375)","(0.49333333333333335, 0.23441924185608345)","(0.23333333333333334, 0.20236694629405505)","(0.4066666666666667, 0.2814926202195987)","(0.22666666666666666, 0.1709915063331955)","(0.304, 0.1356887193963764)","(0.6808510964115461, 0.14523490855393098)","(1.0355805118878683, 0.38525578853371917)"
3,"(0.19333333333333333, 0.1486446705914413)","(0.5266666666666666, 0.19073791542572857)","(0.3466666666666667, 0.26149751888106393)","(0.4266666666666667, 0.2814926202195987)","(0.28, 0.16987390281365428)","(0.3546666666666667, 0.16706998818573296)","(0.9824478007853031, 0.1776823882756721)","(0.8841426546374956, 0.3084773284416857)"
4,"(0.24666666666666667, 0.188477610139267)","(0.5133333333333333, 0.17265434778633232)","(0.49333333333333335, 0.2865226659362887)","(0.45333333333333337, 0.32484428504101703)","(0.2866666666666667, 0.16846647257229663)","(0.39866666666666667, 0.14212000294854782)","(1.5851024157057205, 0.3109232741662192)","(0.8543490834534169, 0.2280276623683673)"
5,"(0.16, 0.11212238211627762)","(0.5266666666666666, 0.1533747356112131)","(0.44, 0.26131535409484513)","(0.41333333333333333, 0.30674947122242624)","(0.29333333333333333, 0.1162919151265879)","(0.3666666666666667, 0.13725194074436703)","(2.16347759415706, 0.2978357449452152)","(0.7866692788898945, 0.1947619628702995)"
