budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.013333333333333334, 0.035186577527449844)","(0.05333333333333334, 0.07432233529572066)","(0.013333333333333334, 0.035186577527449844)","(0.013333333333333334, 0.035186577527449844)","(0.013333333333333334, 0.035186577527449844)","(0.021333333333333333, 0.014074631010979936)","(179.50692867912196, 12.785807560121729)","(2.695313514986386, 1.660075440686511)"
2,"(0.0, 0.0)","(0.07333333333333333, 0.07988086367179803)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.0, 0.0)","(0.017333333333333333, 0.01486446705914413)","(255.3104111540636, 33.52249320243385)","(2.5690806901315226, 0.764028274387645)"
3,"(0.006666666666666667, 0.025819888974716113)","(0.060000000000000005, 0.050709255283711)","(0.013333333333333334, 0.035186577527449844)","(0.03333333333333333, 0.048795003647426664)","(0.02, 0.041403933560541256)","(0.02666666666666667, 0.02093072473889134)","(331.2183867416539, 40.03919873794087)","(2.3998065506030497, 0.761197543811413)"
4,"(0.006666666666666667, 0.025819888974716113)","(0.09333333333333334, 0.12227992865708155)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.0, 0.0)","(0.02266666666666667, 0.026040261866871427)","(405.6126418739868, 43.73194823895805)","(2.7654951360076665, 0.6582997585766276)"
5,"(0.006666666666666667, 0.025819888974716113)","(0.04, 0.06324555320336758)","(0.006666666666666667, 0.025819888974716113)","(0.013333333333333334, 0.035186577527449844)","(0.02, 0.041403933560541256)","(0.017333333333333333, 0.01486446705914413)","(462.21277042486474, 84.67950901670712)","(2.550398631801363, 0.842815602715695)"
