budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.11333333333333334, 0.0833809387832792)","(0.35333333333333333, 0.18073922282301277)","(0.24666666666666667, 0.19952324127660867)","(0.26, 0.19198214202665534)","(0.19333333333333333, 0.15337473561121312)","(0.23333333333333334, 0.1081445241112008)","(108.2176826958855, 6.737706648349719)","(1.587221470847726, 0.4160473710543692)"
2,"(0.16, 0.12421180068162375)","(0.4533333333333333, 0.19223002094465097)","(0.25333333333333335, 0.16846647257229666)","(0.29333333333333333, 0.22189658681037713)","(0.19333333333333333, 0.10997835284835873)","(0.27066666666666667, 0.09617444468009062)","(107.34867521350583, 6.899352648767613)","(1.5541665819784005, 0.5665539785314219)"
3,"(0.14666666666666667, 0.0833809387832792)","(0.46, 0.16818357317441643)","(0.25333333333333335, 0.16846647257229666)","(0.32, 0.2484236013632475)","(0.19333333333333333, 0.16242214252050852)","(0.27466666666666667, 0.13255008038293983)","(108.52996733623246, 6.110089665394548)","(1.369385905812184, 0.2737831569147445)"
4,"(0.14666666666666667, 0.10600988273786194)","(0.5066666666666667, 0.19073791542572854)","(0.31333333333333335, 0.19223002094465097)","(0.3, 0.2645751311064591)","(0.2733333333333333, 0.17099150633319551)","(0.308, 0.1339082841777482)","(106.98242054184279, 5.53765686166273)","(1.737389092023174, 0.37198925494282126)"
5,"(0.18666666666666668, 0.16846647257229666)","(0.44666666666666666, 0.17674302033770736)","(0.26, 0.15946338585572373)","(0.32, 0.23964259101539406)","(0.26, 0.15946338585572373)","(0.2946666666666667, 0.11722180846989344)","(108.1641176228722, 6.049069406254564)","(1.5196117954949537, 0.39151978847509455)"
