budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02, 0.041403933560541256)","(0.14, 0.13522468075656266)","(0.013333333333333334, 0.035186577527449844)","(0.03333333333333333, 0.06172133998483677)","(0.060000000000000005, 0.10555973258234953)","(0.05333333333333333, 0.04639375984311847)","(66.08859417435403, 2.726571447400203)","(1.5659161592678477, 0.6494037590205494)"
2,"(0.006666666666666667, 0.025819888974716113)","(0.09333333333333334, 0.0961150104723255)","(0.02666666666666667, 0.04577377082170635)","(0.03333333333333333, 0.048795003647426664)","(0.02666666666666667, 0.04577377082170635)","(0.037333333333333336, 0.02711527420547495)","(89.075587634913, 4.242184577780816)","(1.3245467599170904, 0.28383159399378766)"
3,"(0.02, 0.041403933560541256)","(0.08666666666666667, 0.0833809387832792)","(0.02666666666666667, 0.04577377082170635)","(0.04666666666666667, 0.07432233529572066)","(0.03333333333333333, 0.048795003647426664)","(0.042666666666666665, 0.030110906108363242)","(112.15204250984826, 7.340388471909857)","(1.26926383691219, 0.30169975825800954)"
4,"(0.03333333333333333, 0.048795003647426664)","(0.11333333333333334, 0.0833809387832792)","(0.013333333333333334, 0.035186577527449844)","(0.07333333333333333, 0.05936168397046637)","(0.03333333333333333, 0.06172133998483677)","(0.05333333333333334, 0.02794552524023088)","(134.80619121650233, 14.427880253166997)","(1.7069802049236993, 0.3604594886596781)"
5,"(0.02, 0.041403933560541256)","(0.13333333333333333, 0.11751393027860063)","(0.0, 0.0)","(0.08666666666666667, 0.0833809387832792)","(0.04, 0.07367883976130073)","(0.056, 0.0304255531702266)","(160.02338908358166, 13.915481810417521)","(1.4988190944927433, 0.6218972653640562)"
