,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.02, 0.04216370213557839)","(0.87, 0.12516655570345725)","(0.335, 0.11559027256266469)","(0.39, 0.04440970864824742)","(130.9090267546475, 9.82376670071689)","(1.5052893420215696, 0.47330056719349745)"
1,2,"(0.14, 0.107496769977314)","(0.88, 0.13984117975602023)","(0.4, 0.07071067811865477)","(0.455, 0.0550252467307306)","(129.8842818801757, 6.021463385648755)","(1.4192627204116435, 0.3688819001838192)"
2,3,"(0.23, 0.20027758514399735)","(0.96, 0.06992058987801009)","(0.575, 0.13176156917368248)","(0.585, 0.08514693182963202)","(107.58851136318408, 20.40856205266091)","(1.2910479809157551, 0.44961774069199284)"
3,4,"(0.19, 0.17919573407620815)","(0.94, 0.107496769977314)","(0.66, 0.12427567921538164)","(0.6124999999999999, 0.0775044801572428)","(87.09119754321873, 4.191967541130346)","(1.0890613372437656, 0.38272894007130803)"
4,5,"(0.34, 0.18378731669453627)","(0.94, 0.0966091783079296)","(0.7, 0.14142135623730953)","(0.67, 0.07245688373094719)","(85.66143474760466, 6.75756772706392)","(1.1223196551203727, 0.3711978629342628)"
