,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.05, 0.097182531580755)","(0.87, 0.11595018087284058)","(0.325, 0.10341394704992381)","(0.3925, 0.05779513628133235)","(0.30228034909814594, 0.02924510889940561)","(1.4802434546407313, 0.317670064154569)"
1,2,"(0.31, 0.23781411975649294)","(0.93, 0.13374935098492585)","(0.495, 0.24318488622628026)","(0.5575, 0.1369559945546176)","(0.5648892551194876, 0.05835269966221836)","(1.448695436725393, 0.4381111201916127)"
2,3,"(0.5, 0.27080128015453203)","(0.97, 0.04830458915396478)","(0.615, 0.10287532908007309)","(0.675, 0.09930312739844153)","(0.827464698581025, 0.08449495110742225)","(1.3486149111296981, 0.49731392188031504)"
3,4,"(0.47000000000000003, 0.2496664441476534)","(0.96, 0.05163977794943221)","(0.75, 0.11547005383792515)","(0.7325, 0.111834451062472)","(0.9923771247267723, 0.1222990710458633)","(1.1431247523520143, 0.3685719141164041)"
4,5,"(0.57, 0.25407785333546007)","(0.98, 0.04216370213557838)","(0.785, 0.10013879257199867)","(0.78, 0.09559753599799992)","(1.156617972906679, 0.11932538781393469)","(1.1096306429244578, 0.37779547786307877)"
