,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.92, 0.07888106377466153)","(0.25, 0.13123346456686352)","(0.355, 0.0752772652709081)","(0.30228034909814594, 0.02924510889940561)","(1.4802434546407313, 0.317670064154569)"
1,2,"(0.01, 0.0316227766016838)","(0.95, 0.09718253158075502)","(0.345, 0.18173546098045304)","(0.4125, 0.10622957319984967)","(0.5648892551194876, 0.05835269966221836)","(1.448695436725393, 0.4381111201916127)"
2,3,"(0.04, 0.06992058987801011)","(0.96, 0.05163977794943221)","(0.485, 0.09442810316143528)","(0.4925, 0.05898446123062129)","(0.827464698581025, 0.08449495110742225)","(1.3486149111296981, 0.49731392188031504)"
3,4,"(0.08, 0.13165611772087668)","(0.96, 0.05163977794943221)","(0.5599999999999999, 0.09368979548370128)","(0.54, 0.06368324391514266)","(0.9923771247267723, 0.1222990710458633)","(1.1431247523520143, 0.3685719141164041)"
4,5,"(0.17, 0.21628170930011112)","(0.96, 0.06992058987801009)","(0.635, 0.13133925536563695)","(0.6, 0.0927960727138337)","(1.156617972906679, 0.11932538781393469)","(1.1096306429244578, 0.37779547786307877)"
