,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8300000000000001, 0.12516655570345725)","(0.22, 0.10055402085998903)","(0.3175, 0.06671872967082697)","(130.9090267546475, 9.82376670071689)","(1.5052893420215696, 0.47330056719349745)"
1,2,"(0.02, 0.04216370213557839)","(0.92, 0.11352924243950935)","(0.375, 0.14766704288891125)","(0.4225, 0.07945124291035352)","(129.8842818801757, 6.021463385648755)","(1.4192627204116435, 0.3688819001838192)"
2,3,"(0.07, 0.10593499054713802)","(0.9400000000000001, 0.08432740427115676)","(0.465, 0.11559027256266469)","(0.485, 0.07187952884282608)","(107.58851136318408, 20.40856205266091)","(1.2910479809157551, 0.44961774069199284)"
3,4,"(0.05, 0.10801234497346433)","(0.96, 0.05163977794943221)","(0.555, 0.15356865999719257)","(0.53, 0.07975657409336934)","(87.09119754321873, 4.191967541130346)","(1.0890613372437656, 0.38272894007130803)"
4,5,"(0.09, 0.15238839267549947)","(0.93, 0.11595018087284058)","(0.625, 0.17677669529663687)","(0.5675, 0.10072652745594546)","(85.66143474760466, 6.75756772706392)","(1.1223196551203727, 0.3711978629342628)"
