,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.89, 0.09944289260117532)","(0.205, 0.07975657409336932)","(0.325, 0.0485912657903775)","(13.979355267155915, 1.7565993683602148)","(1.6062406424898654, 0.5434863807768102)"
1,2,"(0.11, 0.1286683937707919)","(0.97, 0.06749485577105527)","(0.42, 0.1531157877047447)","(0.48, 0.08881941729649484)","(20.40486575025134, 1.392339847370915)","(1.5452027773484587, 0.5115674147837675)"
2,3,"(0.16, 0.20110804171997806)","(0.96, 0.06992058987801009)","(0.59, 0.13498971154211056)","(0.575, 0.062360956446232366)","(26.00913426387124, 1.655335598151323)","(1.5406988754402846, 0.5184240768506476)"
3,4,"(0.29, 0.3178049716414141)","(0.99, 0.031622776601683784)","(0.68, 0.1378404875209022)","(0.66, 0.08349983366583566)","(32.544848824478684, 2.268147246368621)","(1.6240649755112826, 0.5181751455144272)"
4,5,"(0.33999999999999997, 0.3272783388968954)","(0.99, 0.031622776601683784)","(0.735, 0.12030054955079059)","(0.7, 0.09718253158075502)","(39.18104306999594, 2.5435657239555236)","(1.5079263855703176, 0.3754634690305013)"
