,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.64, 0.2065591117977289)","(0.085, 0.04743416490252569)","(0.2025, 0.05706964556087978)","(0.04901296594180167, 0.005015737656665383)","(1.9314958213130011, 0.5536567810277577)"
1,2,"(0.15, 0.2273030282830976)","(0.66, 0.21705094128132943)","(0.245, 0.11167910378500635)","(0.325, 0.08819171036881969)","(0.05621139421127737, 0.009475715042396629)","(1.89342966475524, 0.5900497127825282)"
2,3,"(0.12, 0.20976176963403032)","(0.8300000000000001, 0.09486832980505139)","(0.405, 0.14424131015612537)","(0.44, 0.0929456232906579)","(0.06539681679569184, 0.005758824182033849)","(1.8840987388277426, 0.7310342056836003)"
3,4,"(0.05, 0.08498365855987976)","(0.81, 0.09944289260117534)","(0.44, 0.10749676997731401)","(0.435, 0.06146362971528592)","(0.07402517546433955, 0.005886688372645744)","(1.8516952152829618, 0.5890273539408377)"
4,5,"(0.1, 0.12472191289246472)","(0.79, 0.08755950357709133)","(0.455, 0.13632070031119023)","(0.45, 0.074535599249993)","(0.08152391910552978, 0.005215075886909619)","(1.8326151760062204, 0.5768542434738353)"
