,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.5866666666666667, 0.15522640914238175)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.060000000000000005, 0.08280786712108251)","(0.132, 0.03687817782917155)","(0.041806497238576414, 0.0029676758205352755)","(1.7079160328255967, 0.3602480518779705)"
1,2,"(0.0, 0.0)","(0.66, 0.13522468075656266)","(0.006666666666666667, 0.025819888974716113)","(0.26, 0.1992844341996778)","(0.18, 0.13732131246511903)","(0.22133333333333333, 0.05878127333801213)","(0.05164606623972456, 0.0010199038763291507)","(1.607880267733708, 0.08567292677130486)"
2,3,"(0.0, 0.0)","(0.72, 0.10141851056742202)","(0.02, 0.041403933560541256)","(0.56, 0.23543273227945904)","(0.37333333333333335, 0.12798809468443686)","(0.33466666666666667, 0.05926534360299409)","(0.06340520370285958, 0.0008615318568558095)","(1.6338388406671585, 0.06723194100433459)"
3,4,"(0.0, 0.0)","(0.7333333333333333, 0.13451854182690987)","(0.02666666666666667, 0.04577377082170635)","(0.6333333333333333, 0.198805959477601)","(0.42666666666666664, 0.1667618775665584)","(0.364, 0.05766900628339528)","(0.07437365553341806, 0.00246974846855087)","(1.6394797933132699, 0.02832889729727015)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.7266666666666667, 0.10327955589886448)","(0.013333333333333334, 0.035186577527449844)","(0.5666666666666667, 0.23804761428476168)","(0.46, 0.14040757000349272)","(0.356, 0.05248128918277175)","(0.08493959954163681, 0.002063935212446265)","(1.6296913475263863, 0.05298716723563466)"
