,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.8466666666666667, 0.12459458063579462)","(0.25333333333333335, 0.07898161329129229)","(0.34, 0.061091266619238284)","(107.43270048250754, 7.680286296839086)","(0.8314392200981577, 0.3247722541815842)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.9066666666666667, 0.09611501047232547)","(0.38333333333333336, 0.10965313275875672)","(0.4216666666666667, 0.07062644857342919)","(100.30863457450954, 9.164596495244615)","(0.7510369792425384, 0.23839952046780039)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.9333333333333333, 0.07237468644557457)","(0.4766666666666667, 0.1293757907728306)","(0.47333333333333333, 0.06778818551368739)","(93.23450034513759, 6.1457391900293885)","(0.7570975664692621, 0.2550966638822825)"
3,4,"(0.02, 0.041403933560541256)","(0.92, 0.10141851056742199)","(0.5366666666666666, 0.14074631010979938)","(0.5033333333333333, 0.07841434514047492)","(91.59083166803855, 5.864482530741877)","(0.7797029680727671, 0.26880740634640954)"
4,5,"(0.02, 0.041403933560541256)","(0.9333333333333333, 0.08997354108424373)","(0.5666666666666667, 0.1422606594884729)","(0.5216666666666666, 0.07492059288403448)","(89.69733210224658, 5.376861148839165)","(0.7774575469084084, 0.2681485090882887)"
