,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6333333333333333, 0.1588650220724979)","(0.07666666666666667, 0.08837151016885368)","(0.19666666666666666, 0.06935073041809876)","(0.0332444770661823, 0.0017232548683492604)","(0.8985923006664962, 0.31839179820589686)"
1,2,"(0.0, 0.0)","(0.6866666666666666, 0.21336309316235907)","(0.19, 0.09856107606091623)","(0.26666666666666666, 0.06244044781877789)","(0.040462765867414416, 0.0024689735587560355)","(0.8477671242665868, 0.305006575203256)"
2,3,"(0.0, 0.0)","(0.7266666666666667, 0.16676187756655841)","(0.31, 0.11832159566199232)","(0.33666666666666667, 0.08065948413517397)","(0.05063101933362001, 0.0030603368182804446)","(0.8485524783995061, 0.28818689790750446)"
3,4,"(0.0, 0.0)","(0.74, 0.12983506020002017)","(0.43666666666666665, 0.12169438692694011)","(0.4033333333333333, 0.08175893718440701)","(0.058378390598469804, 0.002102256032979619)","(0.8430232989994693, 0.3213898644719765)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.78, 0.14735767952260145)","(0.5033333333333333, 0.11094829340518857)","(0.44833333333333336, 0.07225121518173999)","(0.06714411173355378, 0.0023376432991229967)","(0.8668981973336486, 0.30594413286542693)"
