,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.013333333333333334, 0.051639777949432225)","(0.8066666666666666, 0.0961150104723255)","(0.17333333333333334, 0.05936168397046637)","(0.2916666666666667, 0.04970148986940025)","(13.562741592898965, 0.2691485840874356)","(0.8610631270955006, 0.3398817075801677)"
1,2,"(0.0, 0.0)","(0.8266666666666667, 0.13345232785352157)","(0.27, 0.10316422414217606)","(0.3416666666666667, 0.07598558760587118)","(13.769790663787473, 0.31112601670889034)","(0.8106367708649487, 0.2873509911055287)"
2,3,"(0.013333333333333334, 0.051639777949432225)","(0.86, 0.145405835999994)","(0.4066666666666667, 0.11629191512658792)","(0.42166666666666663, 0.08065948413517396)","(14.177458544075488, 0.3466025581536774)","(0.815708099771291, 0.267766695969914)"
3,4,"(0.04, 0.08280786712108251)","(0.8866666666666667, 0.09904304018720249)","(0.46, 0.13255726525328054)","(0.46166666666666667, 0.09056699703744711)","(14.49526825780049, 0.43774574057332305)","(0.8136597079535325, 0.29111037897279196)"
4,5,"(0.02, 0.07745966692414834)","(0.9, 0.10690449676496976)","(0.53, 0.1436762233038478)","(0.495, 0.08924284685220275)","(14.921859344126036, 0.563443741103091)","(0.813788425239424, 0.284776563186211)"
