,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.02, 0.056061191058138816)","(0.88, 0.13201731488169052)","(0.26666666666666666, 0.10634624492441569)","(0.35833333333333334, 0.054826566379378355)","(0.28567321066875595, 0.010059357665249175)","(0.8628617142671525, 0.32152162819469887)"
1,2,"(0.02, 0.056061191058138816)","(0.9333333333333333, 0.07237468644557457)","(0.41000000000000003, 0.11212238211627763)","(0.44333333333333336, 0.05384059364280379)","(0.5430475499990279, 0.012506130861946496)","(0.8382714607333279, 0.28644516556308147)"
2,3,"(0.02666666666666667, 0.05936168397046637)","(0.9133333333333333, 0.07432233529572063)","(0.5133333333333333, 0.12315302134607443)","(0.4916666666666667, 0.058756965139300316)","(0.7972700530646155, 0.011584449892054333)","(0.8316111123332424, 0.28070591389772076)"
3,4,"(0.04, 0.08280786712108251)","(0.9533333333333334, 0.06399404734221843)","(0.6433333333333333, 0.11159023681479016)","(0.57, 0.060651227758153646)","(1.0671730007985996, 0.01101609248747512)","(0.8109806678003224, 0.27885585617313835)"
4,5,"(0.060000000000000005, 0.13522468075656266)","(0.96, 0.05070925528371099)","(0.7066666666666667, 0.10499433091271893)","(0.6083333333333334, 0.057992199803898095)","(1.2910417153994787, 0.08085240037664776)","(0.7896597333994577, 0.27087505385176686)"
