,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8733333333333333, 0.10327955589886445)","(0.18666666666666668, 0.07898161329129229)","(0.31166666666666665, 0.04711940253481674)","(354.18439096949686, 20.2232579485879)","(1.2713573941495269, 0.5907492036225888)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.92, 0.09411239481143202)","(0.4, 0.08660254037844388)","(0.43166666666666664, 0.04673888969074693)","(274.03260184815156, 112.25554394652944)","(0.9489389259989063, 0.2855496578414304)"
2,3,"(0.013333333333333334, 0.035186577527449844)","(0.9400000000000001, 0.08280786712108251)","(0.5166666666666667, 0.0994029797388005)","(0.4966666666666667, 0.05334077329058977)","(138.95791682677034, 0.6099833993135172)","(0.6278723956085741, 0.20879051585806574)"
3,4,"(0.02, 0.056061191058138816)","(0.96, 0.08280786712108251)","(0.62, 0.10987005311470714)","(0.555, 0.06352727198388332)","(138.7933499078887, 0.6035051029112103)","(0.6282838487221549, 0.21114380423962326)"
4,5,"(0.02, 0.056061191058138816)","(0.9533333333333334, 0.0833809387832792)","(0.7133333333333333, 0.11412190641506793)","(0.6, 0.06408699444616558)","(138.78859441506987, 0.41711847387230183)","(0.629026413258786, 0.2076806739983289)"
