,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7933333333333333, 0.1279880946844369)","(0.14666666666666667, 0.06935073041809876)","(0.27166666666666667, 0.054171245227738765)","(13.562741592898965, 0.2691485840874356)","(0.8610631270955006, 0.3398817075801677)"
1,2,"(0.0, 0.0)","(0.8466666666666667, 0.13020130933435714)","(0.20666666666666667, 0.09976162063830436)","(0.315, 0.06734771180756095)","(13.769790663787473, 0.31112601670889034)","(0.8106367708649487, 0.2873509911055287)"
2,3,"(0.0, 0.0)","(0.86, 0.12421180068162377)","(0.30333333333333334, 0.07432233529572065)","(0.36666666666666664, 0.05232681184722836)","(14.177458544075488, 0.3466025581536774)","(0.815708099771291, 0.267766695969914)"
3,4,"(0.0, 0.0)","(0.8933333333333333, 0.10997835284835873)","(0.38333333333333336, 0.10801234497346436)","(0.415, 0.0646418705528501)","(14.49526825780049, 0.43774574057332305)","(0.8136597079535325, 0.29111037897279196)"
4,5,"(0.013333333333333334, 0.051639777949432225)","(0.8933333333333333, 0.079880863671798)","(0.45666666666666667, 0.1293757907728306)","(0.455, 0.06892024376045111)","(14.921859344126036, 0.563443741103091)","(0.813788425239424, 0.284776563186211)"
