,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.84, 0.11832159566199234)","(0.18333333333333332, 0.0816496580927726)","(0.3016666666666667, 0.05300494136893097)","(107.43270048250754, 7.680286296839086)","(0.8314392200981577, 0.3247722541815842)"
1,2,"(0.0, 0.0)","(0.9533333333333334, 0.06399404734221843)","(0.32, 0.09783367810436533)","(0.3983333333333333, 0.05627314338711378)","(100.30863457450954, 9.164596495244615)","(0.7510369792425384, 0.23839952046780039)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.9400000000000001, 0.09102589898327995)","(0.45, 0.1118033988749895)","(0.46166666666666667, 0.0673918887305191)","(93.23450034513759, 6.1457391900293885)","(0.7570975664692621, 0.2550966638822825)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.96, 0.0736788397613007)","(0.49333333333333335, 0.11317916685293195)","(0.49, 0.060356086212221736)","(91.59083166803855, 5.864482530741877)","(0.7797029680727671, 0.26880740634640954)"
4,5,"(0.02, 0.041403933560541256)","(0.9466666666666667, 0.0833809387832792)","(0.5166666666666667, 0.13972762620115436)","(0.5, 0.06614378277661476)","(89.69733210224658, 5.376861148839165)","(0.7774575469084084, 0.2681485090882887)"
