,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.013333333333333334, 0.051639777949432225)","(0.6866666666666666, 0.2133630931623591)","(0.12000000000000001, 0.09599107101332767)","(0.23500000000000001, 0.08546093510236961)","(46.457433312836415, 1.7112937046941248)","(0.7652840439230204, 0.25185155908728785)"
1,2,"(0.02, 0.07745966692414834)","(0.7266666666666667, 0.1791514389985135)","(0.18333333333333335, 0.13047532151257388)","(0.2783333333333333, 0.08549575316659776)","(46.75792139492308, 1.021766457043579)","(0.725064595292012, 0.2615641656303534)"
2,3,"(0.03333333333333333, 0.08164965809277261)","(0.76, 0.14040757000349277)","(0.24, 0.10555973258234952)","(0.31833333333333336, 0.06778818551368737)","(46.72572335765387, 0.9172784096622328)","(0.7018428872028987, 0.21775864450857083)"
3,4,"(0.04, 0.08280786712108251)","(0.7333333333333333, 0.16329931618554522)","(0.26, 0.12276574673510755)","(0.32333333333333336, 0.08099088720049812)","(39.230643136007714, 5.43037055985272)","(0.575573625198255, 0.19396320277843662)"
4,5,"(0.026666666666666665, 0.07988086367179802)","(0.7266666666666667, 0.1830950832868254)","(0.27666666666666667, 0.1162919151265879)","(0.32666666666666666, 0.09183966359653006)","(35.47755362017391, 0.3125022777235847)","(0.46474233716726304, 0.15684187467836527)"
