,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.8666666666666667, 0.12909944487358055)","(0.24333333333333332, 0.08837151016885368)","(0.34, 0.050709255283711)","(15.02340564574018, 1.5715480526721384)","(0.6560715824006669, 0.2520352897673172)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.96, 0.06324555320336757)","(0.46, 0.13522468075656266)","(0.47333333333333333, 0.0664580067912563)","(22.619770500125014, 1.4817860970376147)","(0.6241858342662454, 0.193772338859156)"
2,3,"(0.02, 0.056061191058138816)","(0.98, 0.056061191058138796)","(0.6133333333333334, 0.13425278218275224)","(0.5566666666666666, 0.06229729031789729)","(30.704132680398956, 2.2462136570607503)","(0.6255222220672294, 0.2109445115941909)"
3,4,"(0.02, 0.056061191058138816)","(1.0, 0.0)","(0.7366666666666667, 0.10431180365113231)","(0.6233333333333333, 0.05215590182556616)","(38.759353455600404, 3.0016594624266104)","(0.6416272039981171, 0.2243415488506604)"
4,5,"(0.026666666666666665, 0.07988086367179802)","(1.0, 0.0)","(0.8266666666666667, 0.10499433091271893)","(0.67, 0.05017825368480993)","(46.62487226106944, 3.5955736407026024)","(0.6332334539319466, 0.2095019770152095)"
