budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.9266666666666666, 0.079880863671798)","(0.04666666666666667, 0.051639777949432225)","(0.05333333333333334, 0.0915475416434127)","(0.22, 0.13732131246511903)","(0.25066666666666665, 0.0376955220278534)","(120.51577864466235, 15.45229625653706)","(0.9543609168652135, 0.45419037481581714)"
2,"(0.08666666666666667, 0.0990430401872025)","(0.9866666666666667, 0.05163977794943221)","(0.05333333333333334, 0.051639777949432225)","(0.26, 0.20976176963403032)","(0.42, 0.13732131246511903)","(0.36133333333333334, 0.06566872126348244)","(121.09202413221743, 14.252781164766354)","(0.8484954056135999, 0.2932004730707127)"
3,"(0.20666666666666667, 0.1667618775665584)","(0.9866666666666667, 0.03518657752744983)","(0.07333333333333333, 0.05936168397046637)","(0.5, 0.17728105208558365)","(0.62, 0.12071217242444349)","(0.47733333333333333, 0.06670475102662335)","(121.3990783518801, 13.725714823790032)","(0.8499280456065511, 0.300528078041462)"
4,"(0.2733333333333333, 0.1486446705914413)","(0.9933333333333333, 0.025819888974716106)","(0.08666666666666667, 0.06399404734221845)","(0.58, 0.18973665961010278)","(0.6933333333333334, 0.1279880946844369)","(0.5253333333333333, 0.06696125389962111)","(121.43601109977268, 13.771971028403193)","(0.847752098137668, 0.2915762709770571)"
5,"(0.37333333333333335, 0.17915143899851346)","(0.9866666666666667, 0.03518657752744983)","(0.12666666666666668, 0.05936168397046637)","(0.7266666666666667, 0.2374467358818655)","(0.7733333333333333, 0.10997835284835876)","(0.5973333333333334, 0.09129752513205434)","(122.02517683584786, 13.682693110223955)","(0.850918359872109, 0.29777689197460183)"
