budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.8533333333333334, 0.12459458063579462)","(0.03333333333333333, 0.048795003647426664)","(0.04, 0.06324555320336758)","(0.24000000000000002, 0.12421180068162377)","(0.23333333333333334, 0.04995235825502231)","(20.350162085165113, 2.089776991162261)","(0.9506695011320213, 0.44586305761437334)"
2,"(0.08, 0.06761234037828133)","(0.9400000000000001, 0.11212238211627762)","(0.05333333333333334, 0.051639777949432225)","(0.38666666666666666, 0.15522640914238175)","(0.3333333333333333, 0.19518001458970663)","(0.3586666666666667, 0.08399546473017513)","(29.29903163059692, 0.9873746617271574)","(0.8516752681306874, 0.3004841995785032)"
3,"(0.21333333333333335, 0.1846489590960049)","(0.98, 0.04140393356054124)","(0.08666666666666667, 0.07432233529572065)","(0.6733333333333333, 0.1667618775665584)","(0.56, 0.18439088914585774)","(0.5026666666666667, 0.08547904226573123)","(39.16062256735749, 1.541147437076591)","(0.8489379494062935, 0.2963828303045376)"
4,"(0.3933333333333333, 0.24338877385388022)","(0.9866666666666667, 0.03518657752744983)","(0.10666666666666667, 0.07988086367179803)","(0.84, 0.14040757000349274)","(0.6866666666666666, 0.16846647257229666)","(0.6026666666666667, 0.09587690520861086)","(49.044295984491086, 1.8617997591938151)","(0.8495445742776307, 0.2983847258398969)"
5,"(0.5466666666666666, 0.27740292167239505)","(0.9933333333333333, 0.025819888974716106)","(0.13333333333333333, 0.08997354108424374)","(0.9400000000000001, 0.09102589898327995)","(0.84, 0.12983506020002017)","(0.6906666666666667, 0.09881199078962798)","(58.89052726629889, 2.218100606084532)","(0.849840549864651, 0.2977915750739494)"
