,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.006666666666666667, 0.025819888974716113)","(0.19333333333333333, 0.08837151016885368)","(0.5866666666666667, 0.11254628677422754)","(0.3546666666666667, 0.03159264531651691)","(433.5037537809461, 15.267200693349105)","(6.2126312687372165, 1.753198402357679)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.8933333333333333, 0.11629191512658792)","(0.7733333333333333, 0.12227992865708157)","(0.5346666666666667, 0.035830287799702695)","(779.6528293838104, 22.73106311218783)","(5.582887391435603, 1.5370725823738278)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.86, 0.10555973258234953)","(0.5733333333333334, 0.020930724738891314)","(1099.06158192195, 26.431065118297237)","(4.685589517466724, 1.2973775881703886)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.9266666666666666, 0.079880863671798)","(0.5866666666666667, 0.0144749372891149)","(1497.4445400006448, 74.91981450046782)","(5.2362337365125615, 1.7632993633395961)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.8733333333333333, 0.0883715101688537)","(0.576, 0.018822478962286376)","(1871.3547774999092, 116.31675201192581)","(5.579689923798044, 1.7232519421198296)"
