budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.02, 0.041403933560541256)","(0.5466666666666666, 0.1245945806357946)","(0.31333333333333335, 0.025819888974716106)","(94.30831376562516, 2.9471786794778287)","(3.3132749579225975, 1.07607397369543)"
2,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.2733333333333333, 0.15796322658258458)","(0.6733333333333333, 0.1486446705914413)","(0.3893333333333333, 0.04891197146283262)","(95.33431559950114, 2.7408226751624007)","(3.375346590888997, 1.0637920730339412)"
3,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.64, 0.1594633858557237)","(0.8333333333333334, 0.09759000729485333)","(0.4946666666666667, 0.03502380143083653)","(95.33010296976815, 2.3164117727902105)","(3.4887298186620077, 1.046628492480157)"
4,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.8533333333333334, 0.10600988273786194)","(0.86, 0.09102589898327995)","(0.5426666666666667, 0.021201976547572377)","(95.57161205597222, 2.689411807205184)","(3.3819621385385594, 0.9701432157718526)"
5,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.9533333333333334, 0.0833809387832792)","(0.8866666666666667, 0.07432233529572063)","(0.5693333333333334, 0.02120197654757236)","(95.75178282142927, 2.7601828819650045)","(3.1644485626990595, 0.9418064557863588)"
