budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.37333333333333335, 0.19073791542572854)","(0.0, 0.0)","(0.0, 0.0)","(0.08666666666666667, 0.0990430401872025)","(0.092, 0.04887301329539062)","(0.16967541873455047, 0.009750473712610732)","(2.701998581799368, 0.7655786740578878)"
2,"(0.0, 0.0)","(0.62, 0.11464230084422217)","(0.0, 0.0)","(0.09333333333333334, 0.11629191512658792)","(0.32, 0.15675276256394516)","(0.20666666666666667, 0.038297084310253526)","(0.35510916654020547, 0.0372729687288732)","(2.5756048652033012, 0.8051786743120581)"
3,"(0.0, 0.0)","(0.58, 0.13732131246511903)","(0.0, 0.0)","(0.27999999999999997, 0.2677952309401452)","(0.3466666666666667, 0.1846489590960049)","(0.24133333333333334, 0.06822930525249467)","(0.5741766756400466, 0.03035026724601423)","(2.5742289289211233, 0.8070056714895815)"
4,"(0.0, 0.0)","(0.56, 0.145405835999994)","(0.0, 0.0)","(0.42, 0.23052734575936354)","(0.36, 0.14540583599999396)","(0.268, 0.06270110502557807)","(0.8674906803295016, 0.03284362764827229)","(2.658611544097463, 0.758672152708693)"
5,"(0.0, 0.0)","(0.5533333333333333, 0.17265434778633235)","(0.0, 0.0)","(0.41333333333333333, 0.26149751888106393)","(0.3933333333333333, 0.14375905768565214)","(0.272, 0.057965506984757754)","(1.2382638900230327, 0.08252844678423336)","(2.4640095834930738, 0.8071108450656792)"
