,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7266666666666667, 0.1830950832868254)","(0.15, 0.08660254037844387)","(0.25666666666666665, 0.06300982538650694)","(13.340368066378868, 0.21332222742767773)","(1.1224646357198556, 0.43942234936592506)"
1,2,"(0.0, 0.0)","(0.7666666666666667, 0.15430334996209194)","(0.25, 0.13093073414159542)","(0.31666666666666665, 0.07943251103624895)","(13.680173023995788, 0.27321175387606284)","(1.130389733996708, 0.41610457960256203)"
2,3,"(0.0, 0.0)","(0.8533333333333334, 0.13557637102737477)","(0.3066666666666667, 0.1474384455903386)","(0.36666666666666664, 0.07999255917777305)","(14.217206002240225, 0.181807814731622)","(1.1188966716600892, 0.38886325369372865)"
3,4,"(0.0, 0.0)","(0.8266666666666667, 0.14864467059144132)","(0.41000000000000003, 0.1560677508556552)","(0.4116666666666667, 0.10258562045340236)","(14.39340527743722, 0.3629595246936659)","(0.7927128140659382, 0.37873440973640576)"
4,5,"(0.0, 0.0)","(0.9066666666666667, 0.09611501047232547)","(0.48333333333333334, 0.1459778195806603)","(0.4683333333333333, 0.07468186494980526)","(14.525083757098765, 0.6291026770017594)","(0.6550621227982144, 0.23923625269014398)"
