,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.92, 0.07745966692414832)","(0.3, 0.1)","(0.38, 0.05361902647381805)","(273.42222088945954, 9.115444587599983)","(1.3682641523308121, 0.48676046253169947)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.9533333333333334, 0.07432233529572063)","(0.5166666666666667, 0.09193683131575153)","(0.49833333333333335, 0.05706095320753397)","(162.77523044691188, 49.53543162436193)","(1.0055810046653884, 0.3920900379009162)"
2,3,"(0.02, 0.041403933560541256)","(0.9733333333333334, 0.05936168397046636)","(0.6133333333333333, 0.14200938936093863)","(0.5549999999999999, 0.07916979943676214)","(139.05398064699256, 3.748276606558637)","(0.9532797146588564, 0.3487391407882224)"
3,4,"(0.07333333333333333, 0.13870146083619753)","(0.9933333333333333, 0.025819888974716106)","(0.68, 0.13065767704742254)","(0.6066666666666667, 0.0837015673745264)","(140.48988825207343, 0.9989068710561999)","(0.9285847148004298, 0.3403687894919259)"
4,5,"(0.060000000000000005, 0.09856107606091623)","(0.9866666666666667, 0.03518657752744983)","(0.74, 0.15491933384829668)","(0.6316666666666666, 0.0826279671320852)","(140.57215546262063, 1.071499505041691)","(0.9336241490013587, 0.34413264649577974)"
