,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8866666666666667, 0.12459458063579461)","(0.22666666666666668, 0.11159023681479019)","(0.335, 0.050709255283710994)","(273.42222088945954, 9.115444587599983)","(1.3682641523308121, 0.48676046253169947)"
1,2,"(0.0, 0.0)","(0.9666666666666667, 0.06172133998483675)","(0.43666666666666665, 0.13020130933435714)","(0.46, 0.07245688373094719)","(162.77523044691188, 49.53543162436193)","(1.0055810046653884, 0.3920900379009162)"
2,3,"(0.02, 0.041403933560541256)","(0.9733333333333334, 0.05936168397046636)","(0.5366666666666666, 0.12021805585011328)","(0.5166666666666666, 0.06659222033784284)","(139.05398064699256, 3.748276606558637)","(0.9532797146588564, 0.3487391407882224)"
3,4,"(0.03333333333333333, 0.0723746864455746)","(0.9933333333333333, 0.025819888974716106)","(0.6, 0.15352989471574768)","(0.5566666666666666, 0.08632717389316619)","(140.48988825207343, 0.9989068710561999)","(0.9285847148004298, 0.3403687894919259)"
4,5,"(0.04, 0.09102589898327995)","(0.9933333333333333, 0.025819888974716106)","(0.6766666666666666, 0.14251148658800739)","(0.5966666666666667, 0.07784294322238727)","(140.57215546262063, 1.071499505041691)","(0.9336241490013587, 0.34413264649577974)"
