,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8, 0.11952286093343939)","(0.26, 0.10555973258234952)","(0.33, 0.06282060626441431)","(13.340368066378868, 0.21332222742767773)","(1.1224646357198556, 0.43942234936592506)"
1,2,"(0.0, 0.0)","(0.8133333333333334, 0.11254628677422757)","(0.3566666666666667, 0.13074875944053196)","(0.38166666666666665, 0.08099088720049812)","(13.680173023995788, 0.27321175387606284)","(1.130389733996708, 0.41610457960256203)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.8733333333333334, 0.079880863671798)","(0.4266666666666667, 0.14375905768565217)","(0.43333333333333335, 0.0723746864455746)","(14.217206002240225, 0.181807814731622)","(1.1188966716600892, 0.38886325369372865)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.86, 0.11832159566199232)","(0.5, 0.1592392629257711)","(0.4666666666666667, 0.09667077166981802)","(14.39340527743722, 0.3629595246936659)","(0.7927128140659382, 0.37873440973640576)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.9066666666666667, 0.09611501047232547)","(0.5733333333333334, 0.10997835284835873)","(0.5166666666666667, 0.06385437300906613)","(14.525083757098765, 0.6291026770017594)","(0.6550621227982144, 0.23923625269014398)"
