,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8933333333333333, 0.079880863671798)","(0.2966666666666667, 0.11254628677422755)","(0.37166666666666665, 0.06040537661342344)","(17.827492406917735, 1.102088740939577)","(3.359063264875052, 1.9513632220770967)"
1,2,"(0.0, 0.0)","(0.9533333333333334, 0.06399404734221843)","(0.48333333333333334, 0.1409998311380279)","(0.48000000000000004, 0.07745966692414835)","(22.654608527423502, 0.5438979767064512)","(3.531114583532326, 1.86028560323865)"
2,3,"(0.02, 0.056061191058138816)","(0.9666666666666667, 0.06172133998483675)","(0.6266666666666667, 0.13210745986650774)","(0.56, 0.07121396331779725)","(27.88770017096928, 0.7626608594637444)","(3.076622361468617, 1.6240038419157938)"
3,4,"(0.04, 0.09102589898327995)","(0.9866666666666667, 0.03518657752744983)","(0.7233333333333333, 0.12658518682614298)","(0.6183333333333333, 0.07163066648407217)","(33.16326089744301, 0.9694429151361909)","(3.2531535412029675, 1.786724425904013)"
4,5,"(0.05333333333333333, 0.11254628677422755)","(0.9933333333333333, 0.025819888974716106)","(0.75, 0.12535663410560174)","(0.6366666666666667, 0.07784294322238729)","(38.552625552366955, 1.174163858818731)","(3.298944730137009, 1.6927902468011093)"
