,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9066666666666667, 0.09611501047232547)","(0.36333333333333334, 0.11412190641506795)","(0.4083333333333333, 0.06172133998483677)","(17.827492406917735, 1.102088740939577)","(3.359063264875052, 1.9513632220770967)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.9466666666666667, 0.0833809387832792)","(0.5233333333333333, 0.12658518682614298)","(0.5, 0.075)","(22.654608527423502, 0.5438979767064512)","(3.531114583532326, 1.86028560323865)"
2,3,"(0.02, 0.056061191058138816)","(0.9533333333333334, 0.10600988273786194)","(0.6533333333333333, 0.15751039270322387)","(0.57, 0.09363683646331257)","(27.88770017096928, 0.7626608594637444)","(3.076622361468617, 1.6240038419157938)"
3,4,"(0.060000000000000005, 0.09102589898327995)","(0.98, 0.04140393356054124)","(0.75, 0.14267845968170126)","(0.635, 0.08117441539232491)","(33.16326089744301, 0.9694429151361909)","(3.2531535412029675, 1.786724425904013)"
4,5,"(0.13333333333333333, 0.198805959477601)","(0.98, 0.056061191058138796)","(0.8, 0.1224744871391589)","(0.6783333333333333, 0.08704815306702925)","(38.552625552366955, 1.174163858818731)","(3.298944730137009, 1.6927902468011093)"
