,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8733333333333333, 0.1279880946844369)","(0.23666666666666666, 0.1302013093343571)","(0.33666666666666667, 0.07432233529572065)","(0.2662883023459775, 0.015390148722176424)","(0.9686438105301931, 0.4058402597144446)"
1,2,"(0.0, 0.0)","(0.9400000000000001, 0.08280786712108248)","(0.4033333333333333, 0.1586400537905439)","(0.43666666666666665, 0.0905669970374471)","(0.4891494647871392, 0.029717750847378904)","(0.900224341933305, 0.3287074995292324)"
2,3,"(0.0, 0.0)","(0.9400000000000001, 0.0736788397613007)","(0.51, 0.11370387604902231)","(0.49, 0.06600865744084528)","(0.6719670455243129, 0.06153912931208547)","(0.9340907626630117, 0.35835689552783345)"
3,4,"(0.0, 0.0)","(0.9733333333333334, 0.05936168397046636)","(0.58, 0.1161895003862225)","(0.5333333333333333, 0.06385437300906613)","(0.9386472283086429, 0.06941806818462212)","(0.9075650437230555, 0.3292901815105536)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.9533333333333334, 0.05163977794943221)","(0.65, 0.11019463300386795)","(0.5666666666666667, 0.05951190357119041)","(1.1447671612530637, 0.08489460996868992)","(0.9002831730642356, 0.3040937786759124)"
