,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.88, 0.10141851056742197)","(0.2866666666666667, 0.11872336794093273)","(0.36333333333333334, 0.06258327785172862)","(103.53845739488412, 11.695222803878748)","(1.0506553347377727, 0.4565807564414777)"
1,2,"(0.0, 0.0)","(0.9466666666666667, 0.08338093878327918)","(0.38, 0.12218253323847657)","(0.4266666666666667, 0.06712639109137614)","(96.02542841355704, 17.66986156733364)","(0.9905648304653975, 0.386876758756637)"
2,3,"(0.0, 0.0)","(0.98, 0.056061191058138796)","(0.4666666666666667, 0.13047532151257388)","(0.47833333333333333, 0.06935073041809876)","(97.7643245551347, 15.969316673721508)","(0.9628576072049327, 0.31656951436810893)"
3,4,"(0.0, 0.0)","(0.96, 0.06324555320336757)","(0.5066666666666667, 0.13998299216418433)","(0.49333333333333335, 0.07347659167251516)","(90.3526093758565, 15.235924887720373)","(0.9932081564717615, 0.25405590253104005)"
4,5,"(0.0, 0.0)","(0.96, 0.06324555320336757)","(0.5766666666666667, 0.15453463165566605)","(0.5283333333333333, 0.07898161329129229)","(78.08305923504523, 4.70544911265373)","(0.6551124939384559, 0.23991796403582247)"
