budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.47333333333333333, 0.15796322658258458)","(0.013333333333333334, 0.035186577527449844)","(0.02666666666666667, 0.04577377082170635)","(0.16666666666666669, 0.1397276262011544)","(0.13733333333333334, 0.04527166674117278)","(109.67123252935707, 14.084842824085875)","(0.5986248244841893, 0.19992950168274015)"
2,"(0.03333333333333333, 0.06172133998483677)","(0.66, 0.21646510771286642)","(0.02, 0.056061191058138816)","(0.17333333333333334, 0.1279880946844369)","(0.3333333333333333, 0.18387366263150307)","(0.244, 0.0737563556583431)","(109.4721786138136, 12.807235414279724)","(0.6428753126567851, 0.32772941262583566)"
3,"(0.05333333333333334, 0.07432233529572066)","(0.8, 0.16903085094570333)","(0.03333333333333333, 0.06172133998483677)","(0.31333333333333335, 0.18073922282301277)","(0.41333333333333333, 0.2065591117977289)","(0.32266666666666666, 0.05338093114140863)","(109.03546299178464, 12.6684313620412)","(0.6287874277525892, 0.3345336009104901)"
4,"(0.11333333333333333, 0.11254628677422754)","(0.8333333333333334, 0.13451854182690987)","(0.02666666666666667, 0.07037315505489969)","(0.38, 0.165615734242165)","(0.5133333333333333, 0.21668498091095506)","(0.37333333333333335, 0.06661903060008632)","(108.63035553077546, 12.387396792594393)","(0.5096593951340764, 0.129188307649632)"
5,"(0.16, 0.17647338933351153)","(0.86, 0.09856107606091623)","(0.08, 0.1082325538564332)","(0.41333333333333333, 0.19591057240729093)","(0.6, 0.1511857892036909)","(0.4226666666666667, 0.07085867893880313)","(108.96403667234505, 12.235651739007196)","(0.5503362183769543, 0.2116411729493959)"
