budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02666666666666667, 0.04577377082170635)","(0.5733333333333334, 0.13870146083619753)","(0.04, 0.050709255283711)","(0.08, 0.1082325538564332)","(0.19333333333333333, 0.16242214252050852)","(0.18266666666666667, 0.07166057559940539)","(8.044842059460159, 0.9048478272437389)","(1.0242307918146252, 1.5700507458084019)"
2,"(0.12000000000000001, 0.1424279266355945)","(0.7333333333333334, 0.14960264830861913)","(0.04666666666666667, 0.0915475416434127)","(0.36666666666666664, 0.27945525240230873)","(0.38, 0.165615734242165)","(0.32933333333333337, 0.1002473132284542)","(10.243856137494246, 0.19016828502718142)","(0.6061600264161825, 0.3505996716455397)"
3,"(0.2, 0.16903085094570333)","(0.8133333333333334, 0.11872336794093274)","(0.060000000000000005, 0.08280786712108251)","(0.4533333333333333, 0.2559761893688738)","(0.5133333333333333, 0.21668498091095503)","(0.40800000000000003, 0.10896919617160492)","(12.729848747483144, 0.36298731468513856)","(0.6188172343187034, 0.2898761674783724)"
4,"(0.22, 0.18593393604027364)","(0.8266666666666667, 0.11629191512658792)","(0.06666666666666667, 0.0723746864455746)","(0.4866666666666667, 0.2722044049886741)","(0.54, 0.1992844341996778)","(0.428, 0.09525904531479262)","(15.185824701019252, 0.412395661968804)","(0.559020136250183, 0.18610639009391136)"
5,"(0.26, 0.15023790657297037)","(0.8266666666666667, 0.11629191512658792)","(0.05333333333333334, 0.07432233529572066)","(0.5266666666666666, 0.26313132697969516)","(0.6533333333333333, 0.22318047362958035)","(0.464, 0.08757037985855393)","(17.770553274592384, 0.5238960282156824)","(0.5258446252749612, 0.1759049844687167)"
