budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.03333333333333333, 0.048795003647426664)","(0.4666666666666667, 0.1759328876372492)","(0.02, 0.056061191058138816)","(0.08666666666666667, 0.0990430401872025)","(0.21333333333333335, 0.17674302033770736)","(0.164, 0.07753340293982054)","(109.67123252935707, 14.084842824085875)","(0.5986248244841893, 0.19992950168274015)"
2,"(0.10666666666666667, 0.13345232785352157)","(0.68, 0.19712215212183246)","(0.060000000000000005, 0.09102589898327995)","(0.2733333333333333, 0.15337473561121312)","(0.38666666666666666, 0.1846489590960049)","(0.30133333333333334, 0.07614522465719856)","(109.4721786138136, 12.807235414279724)","(0.6428753126567851, 0.32772941262583566)"
3,"(0.17333333333333334, 0.17511900715418263)","(0.7733333333333333, 0.15796322658258458)","(0.08666666666666667, 0.0915475416434127)","(0.42666666666666664, 0.19073791542572857)","(0.43333333333333335, 0.14960264830861913)","(0.37866666666666665, 0.08991000791797052)","(109.03546299178464, 12.6684313620412)","(0.6287874277525892, 0.3345336009104901)"
4,"(0.28, 0.20770858707058104)","(0.8333333333333334, 0.11126972805283737)","(0.04666666666666667, 0.051639777949432225)","(0.52, 0.165615734242165)","(0.5866666666666667, 0.17674302033770736)","(0.4533333333333333, 0.07393691004272945)","(108.63035553077546, 12.387396792594393)","(0.5096593951340764, 0.129188307649632)"
5,"(0.26666666666666666, 0.18771812708978117)","(0.86, 0.0828078671210825)","(0.12666666666666668, 0.10997835284835873)","(0.5266666666666666, 0.19073791542572854)","(0.6, 0.1511857892036909)","(0.476, 0.061038629454750096)","(108.96403667234505, 12.235651739007196)","(0.5503362183769543, 0.2116411729493959)"
