budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.5266666666666666, 0.13345232785352157)","(0.006666666666666667, 0.025819888974716113)","(0.04, 0.050709255283711)","(0.16666666666666666, 0.13972762620115436)","(0.148, 0.046475800154489)","(8.044842059460159, 0.9048478272437389)","(1.0242307918146252, 1.5700507458084019)"
2,"(0.08, 0.06761234037828133)","(0.76, 0.12983506020002017)","(0.060000000000000005, 0.12983506020002017)","(0.25333333333333335, 0.20307165050320353)","(0.29333333333333333, 0.18309508328682536)","(0.28933333333333333, 0.08101734088335363)","(10.243856137494246, 0.19016828502718142)","(0.6061600264161825, 0.3505996716455397)"
3,"(0.11333333333333334, 0.10600988273786194)","(0.7866666666666666, 0.13557637102737477)","(0.03333333333333333, 0.048795003647426664)","(0.32, 0.2426049110326146)","(0.4533333333333333, 0.21668498091095503)","(0.3413333333333333, 0.09117225977445635)","(12.729848747483144, 0.36298731468513856)","(0.6188172343187034, 0.2898761674783724)"
4,"(0.14666666666666667, 0.1505545305418162)","(0.8533333333333334, 0.12459458063579462)","(0.04, 0.050709255283711)","(0.3333333333333333, 0.2581988897471611)","(0.47333333333333333, 0.2250925735484551)","(0.36933333333333335, 0.10081572061841111)","(15.185824701019252, 0.412395661968804)","(0.559020136250183, 0.18610639009391136)"
5,"(0.11333333333333334, 0.10600988273786194)","(0.8666666666666667, 0.11751393027860063)","(0.06666666666666667, 0.0723746864455746)","(0.4066666666666667, 0.25764501233470904)","(0.5733333333333334, 0.20862360730226465)","(0.4053333333333333, 0.08862978108535581)","(17.770553274592384, 0.5238960282156824)","(0.5258446252749612, 0.1759049844687167)"
