,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7266666666666667, 0.20517124090680472)","(0.22333333333333333, 0.13074875944053196)","(0.29333333333333333, 0.10668154658117954)","(47.68853109458772, 0.7360057897093898)","(1.0337195912531267, 0.36792800560753786)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.8200000000000001, 0.12649110640673517)","(0.2833333333333333, 0.14719601443879746)","(0.34833333333333333, 0.08528663156561832)","(47.599479700174804, 0.6433264510582377)","(1.0068978159222752, 0.2946616950658325)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.8266666666666667, 0.14864467059144132)","(0.33666666666666667, 0.14695318334503032)","(0.37666666666666665, 0.09611501047232549)","(47.3711548449782, 0.5230557119351866)","(0.95843752270254, 0.23481555465655582)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.8, 0.13093073414159545)","(0.3566666666666667, 0.1474384455903386)","(0.38, 0.08194074514114277)","(40.3206242351948, 6.10848425959416)","(0.8212079310789704, 0.22914823561946382)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.7666666666666666, 0.15430334996209194)","(0.3466666666666667, 0.1586400537905439)","(0.3666666666666667, 0.0943335015983692)","(34.660394534127164, 0.3519779544085072)","(0.7120412228628993, 0.18996965437122385)"
