,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8666666666666667, 0.14474937289114917)","(0.19, 0.11832159566199232)","(0.31166666666666665, 0.07668736780560656)","(345.7692712640235, 17.72512395187893)","(1.6194453246891498, 0.5414578998242533)"
1,2,"(0.0, 0.0)","(0.9466666666666667, 0.0915475416434127)","(0.36666666666666664, 0.13047532151257388)","(0.42, 0.0733143914930759)","(298.44292036807167, 100.15048271261551)","(1.3662115245281408, 0.49196362689106504)"
2,3,"(0.02, 0.056061191058138816)","(0.9533333333333334, 0.06399404734221843)","(0.53, 0.161245154965971)","(0.5083333333333333, 0.08486684247915055)","(138.91694513180605, 0.6807973463910845)","(0.86219346121264, 0.228202528476918)"
3,4,"(0.05333333333333334, 0.0990430401872025)","(0.9866666666666667, 0.05163977794943221)","(0.5966666666666667, 0.16308046509388574)","(0.5583333333333333, 0.082194600680047)","(138.93865532173464, 0.5811684138760663)","(0.8865380255350223, 0.2625643894255801)"
4,5,"(0.05333333333333334, 0.12459458063579461)","(0.98, 0.056061191058138796)","(0.6533333333333333, 0.10431180365113231)","(0.585, 0.06035608621222173)","(138.7794086531736, 1.6537648456066323)","(0.8572384715235482, 0.22222698158319856)"
