,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.5933333333333333, 0.13870146083619753)","(0.12, 0.101418510567422)","(0.21, 0.060356086212221736)","(0.02945323696670433, 0.0018264246988594288)","(1.0777311314052591, 0.42296180054666105)"
1,2,"(0.0, 0.0)","(0.7466666666666667, 0.17674302033770736)","(0.24333333333333335, 0.13074875944053196)","(0.30833333333333335, 0.07539578111223338)","(0.036729542243604855, 0.001468215265779956)","(1.0595795399198928, 0.30768166888792464)"
2,3,"(0.02, 0.041403933560541256)","(0.7733333333333333, 0.15796322658258458)","(0.38, 0.12218253323847657)","(0.38833333333333336, 0.07841434514047493)","(0.045894438152511915, 0.0012994018890050815)","(1.036284218588844, 0.27141324465047834)"
3,4,"(0.02666666666666667, 0.05936168397046637)","(0.7533333333333333, 0.13020130933435714)","(0.43666666666666665, 0.13557637102737474)","(0.41333333333333333, 0.07954483611386068)","(0.05476783349489172, 0.0009758057257861896)","(1.0227200001167753, 0.2839841729360584)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.7866666666666666, 0.11872336794093276)","(0.5166666666666667, 0.1531417021989143)","(0.4583333333333333, 0.0843391678764691)","(0.06374399357785782, 0.001855093694165018)","(0.995509958298256, 0.2676707864846597)"
