,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.7133333333333334, 0.22318047362958035)","(0.22666666666666666, 0.12081075322684688)","(0.29333333333333333, 0.10109519323507965)","(47.68853109458772, 0.7360057897093898)","(1.0337195912531267, 0.36792800560753786)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.8, 0.16035674514745463)","(0.29333333333333333, 0.13074875944053196)","(0.35, 0.0920985497016259)","(47.599479700174804, 0.6433264510582377)","(1.0068978159222752, 0.2946616950658325)"
2,3,"(0.02, 0.041403933560541256)","(0.8133333333333334, 0.15522640914238175)","(0.3466666666666667, 0.15976172734359606)","(0.38166666666666665, 0.10371090772407876)","(47.3711548449782, 0.5230557119351866)","(0.95843752270254, 0.23481555465655582)"
3,4,"(0.02, 0.041403933560541256)","(0.7733333333333333, 0.15796322658258458)","(0.3466666666666667, 0.16952314071564165)","(0.37166666666666665, 0.09251769457527469)","(40.3206242351948, 6.10848425959416)","(0.8212079310789704, 0.22914823561946382)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.8, 0.16035674514745463)","(0.35, 0.12100767390069583)","(0.37666666666666665, 0.07761320457119086)","(34.660394534127164, 0.3519779544085072)","(0.7120412228628993, 0.18996965437122385)"
