,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9, 0.06666666666666665)","(0.215, 0.0747217059048663)","(0.3325, 0.040909792362111924)","(242.78667487953788, 66.12846888701918)","(1.160388888581656, 0.7798903639376092)"
1,2,"(0.02, 0.04216370213557839)","(0.97, 0.04830458915396478)","(0.405, 0.04972144630058767)","(0.45, 0.03333333333333333)","(157.92871252298355, 18.242030024711614)","(0.9448737302562222, 0.5894832401899665)"
2,3,"(0.05, 0.07071067811865477)","(0.96, 0.06992058987801009)","(0.54, 0.0875595035770913)","(0.5225, 0.05827377912349031)","(174.8420514206402, 44.60552451201789)","(0.9247480763820931, 0.572140905693349)"
3,4,"(0.14, 0.1577621275493231)","(0.99, 0.031622776601683784)","(0.65, 0.08819171036881968)","(0.6075, 0.05658081732255984)","(259.23648158318827, 27.605444877335767)","(1.1886260693660007, 0.7294821134364358)"
4,5,"(0.18, 0.16193277068654827)","(1.0, 0.0)","(0.695, 0.10916348595875208)","(0.6425, 0.08744045593049783)","(200.71530066283884, 69.47116166042395)","(0.88874018676579, 0.4449726320120984)"
