,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.91, 0.15238839267549947)","(0.2, 0.06236095644623236)","(0.3275, 0.03622844186547359)","(13.580486451787873, 1.3721320436196442)","(1.2406108751427383, 0.6730143084250516)"
1,2,"(0.14, 0.11737877907772672)","(0.96, 0.0966091783079296)","(0.415, 0.12258783698955529)","(0.4825, 0.073645170317619)","(19.319801142672077, 0.6718803193460968)","(1.2621108616236598, 0.8034254464387359)"
2,3,"(0.23, 0.1766981104093143)","(0.96, 0.05163977794943221)","(0.605, 0.11890705987824644)","(0.6, 0.07071067811865477)","(26.006145980302243, 1.6187894338077078)","(1.183927293261513, 0.670609148575625)"
3,4,"(0.36, 0.2065591117977289)","(0.98, 0.06324555320336757)","(0.68, 0.10055402085998903)","(0.675, 0.08819171036881968)","(32.10225761723704, 1.641105368235461)","(1.1442502435296773, 0.7224439038651523)"
4,5,"(0.4, 0.22110831935702666)","(1.0, 0.0)","(0.755, 0.10124228365658294)","(0.7275, 0.0701684481167363)","(38.23813485042192, 2.282104880752435)","(1.0830894879531114, 0.622463535404449)"
