,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.89, 0.09944289260117532)","(0.19, 0.107496769977314)","(0.3175, 0.05277046732995854)","(13.382865290832706, 0.381415342825363)","(1.2722890257136896, 0.6426880375274112)"
1,2,"(0.060000000000000005, 0.06992058987801011)","(0.9400000000000001, 0.05163977794943221)","(0.365, 0.08834905520465715)","(0.4325, 0.056580817322559845)","(13.644076087628491, 0.24246867759363383)","(1.0303890977986156, 0.6312634460220512)"
2,3,"(0.12000000000000001, 0.13984117975602023)","(0.98, 0.04216370213557838)","(0.43, 0.09775252199076788)","(0.49, 0.07283924461137385)","(13.845241702417843, 0.14506341502693895)","(1.0891354118240997, 0.6206433636812672)"
3,4,"(0.28, 0.17511900715418263)","(1.0, 0.0)","(0.555, 0.16064107680028653)","(0.5975, 0.10957620382384325)","(14.103476390964351, 0.330370972168974)","(1.0998847870389, 0.6582109029558353)"
4,5,"(0.29, 0.18529256146249728)","(0.98, 0.06324555320336757)","(0.66, 0.09944289260117534)","(0.6475, 0.07495368940589618)","(14.427070169942454, 0.3621049050185236)","(1.1027869106037542, 0.5951818243616276)"
