,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.05, 0.097182531580755)","(0.62, 0.16193277068654824)","(0.055, 0.05986094998689324)","(0.195, 0.06540472290116195)","(0.02834124844521284, 0.0014178420547349222)","(0.736192498030141, 0.38600077777395314)"
1,2,"(0.1, 0.12472191289246473)","(0.63, 0.14181364924121764)","(0.185, 0.0747217059048663)","(0.275, 0.05651941652604389)","(0.03508132435381413, 0.0016583093882244217)","(0.6874371553771198, 0.3861348264807704)"
2,3,"(0.14, 0.1577621275493231)","(0.78, 0.1549193338482967)","(0.335, 0.11316163464511972)","(0.3975, 0.08616038017041888)","(0.04459777940064669, 0.0014504352757691232)","(0.7036423604469746, 0.3983637038751068)"
3,4,"(0.11, 0.11005049346146119)","(0.8400000000000001, 0.08432740427115679)","(0.39, 0.1468181036369683)","(0.4325, 0.10141361951050866)","(0.053575179586187, 0.0012795940737097679)","(0.7721467360854148, 0.45594133930705916)"
4,5,"(0.27, 0.2496664441476534)","(0.76, 0.11737877907772674)","(0.415, 0.13133925536563698)","(0.46499999999999997, 0.08266397845091496)","(0.0627995999995619, 0.00220257059440691)","(0.742327765095979, 0.4747733867812663)"
