,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.02, 0.0632455532033676)","(0.62, 0.14757295747452437)","(0.095, 0.10394977419675117)","(0.2075, 0.05658081732255986)","(0.02834124844521284, 0.0014178420547349222)","(0.736192498030141, 0.38600077777395314)"
1,2,"(0.14, 0.18973665961010275)","(0.65, 0.17159383568311667)","(0.225, 0.07905694150420947)","(0.31, 0.06790516262487788)","(0.03508132435381413, 0.0016583093882244217)","(0.6874371553771198, 0.3861348264807704)"
2,3,"(0.2, 0.18856180831641267)","(0.8200000000000001, 0.12292725943057184)","(0.42, 0.10852547064066471)","(0.465, 0.09067647005823629)","(0.04459777940064669, 0.0014504352757691232)","(0.7036423604469746, 0.3983637038751068)"
3,4,"(0.1, 0.09428090415820634)","(0.84, 0.0966091783079296)","(0.455, 0.12572014777097407)","(0.4625, 0.07476816018719318)","(0.053575179586187, 0.0012795940737097679)","(0.7721467360854148, 0.45594133930705916)"
4,5,"(0.31, 0.19119507199599983)","(0.78, 0.1619327706865483)","(0.465, 0.09442810316143531)","(0.505, 0.07051398600435392)","(0.0627995999995619, 0.00220257059440691)","(0.742327765095979, 0.4747733867812663)"
