,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.04, 0.06992058987801011)","(0.87, 0.11595018087284058)","(0.255, 0.1091634859587521)","(0.355, 0.06101001739241042)","(242.78667487953788, 66.12846888701918)","(1.160388888581656, 0.7798903639376092)"
1,2,"(0.11, 0.1286683937707919)","(0.91, 0.11972189997378649)","(0.485, 0.11067971810589329)","(0.4975, 0.0749536894058962)","(157.92871252298355, 18.242030024711614)","(0.9448737302562222, 0.5894832401899665)"
2,3,"(0.28, 0.24404006956964167)","(0.94, 0.0966091783079296)","(0.59, 0.14102797200870787)","(0.6, 0.11303883305208781)","(174.8420514206402, 44.60552451201789)","(0.9247480763820931, 0.572140905693349)"
3,4,"(0.32, 0.25298221281347033)","(0.97, 0.04830458915396478)","(0.725, 0.11365151414154881)","(0.685, 0.09732534213770956)","(259.23648158318827, 27.605444877335767)","(1.1886260693660007, 0.7294821134364358)"
4,5,"(0.44, 0.2633122354417533)","(0.95, 0.07071067811865474)","(0.805, 0.11654755824698058)","(0.75, 0.09428090415820634)","(200.71530066283884, 69.47116166042395)","(0.88874018676579, 0.4449726320120984)"
