,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.07, 0.12516655570345725)","(0.81, 0.1449137674618944)","(0.31, 0.08755950357709132)","(0.375, 0.0687184270936277)","(0.2971321952994913, 0.030191717725228325)","(0.9630469395080581, 0.44570971870769455)"
1,2,"(0.16, 0.1505545305418162)","(0.87, 0.10593499054713802)","(0.425, 0.11118053386771946)","(0.47, 0.08959786703810407)","(0.5721813854994252, 0.054385190539552784)","(0.9584753053961321, 0.4926239606110876)"
2,3,"(0.34, 0.2716206504995115)","(0.9400000000000001, 0.06992058987801009)","(0.58, 0.18287822299126938)","(0.61, 0.13703203194062977)","(0.8370911522302776, 0.0828651429461868)","(1.0247873519081623, 0.6860775404828329)"
3,4,"(0.38, 0.2616188916046478)","(0.93, 0.15670212364724212)","(0.665, 0.1292069829554287)","(0.66, 0.1119275559358721)","(1.1105723434593529, 0.11481035672498457)","(0.976213871082291, 0.4304806576130579)"
4,5,"(0.47, 0.29458068127047604)","(0.98, 0.04216370213557838)","(0.795, 0.04972144630058765)","(0.76, 0.08181958472422385)","(1.3792388593545184, 0.13949498973627833)","(1.0738574678776787, 0.5536702128835915)"
