budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.060000000000000005, 0.09102589898327995)","(0.88, 0.1082325538564332)","(0.74, 0.2640346297633811)","(0.6066666666666667, 0.1162919151265879)","(0.72, 0.17402791237532642)","(0.6013333333333333, 0.07689200837786038)","(14.985011060396209, 0.5539416137732351)","(1.3421130971400999, 0.8195964616159557)"
2,"(0.04666666666666667, 0.07432233529572066)","(0.8466666666666667, 0.14074631010979935)","(0.7666666666666667, 0.20930724738891346)","(0.6133333333333333, 0.17265434778633237)","(0.7333333333333334, 0.16329931618554522)","(0.6013333333333333, 0.06523218603755432)","(15.646532450589197, 0.622616782654372)","(1.211728699466524, 0.5215720588472844)"
3,"(0.1, 0.12535663410560174)","(0.8133333333333334, 0.1505545305418162)","(0.7666666666666667, 0.17994708216848748)","(0.64, 0.12983506020002017)","(0.72, 0.17808505191139912)","(0.608, 0.07551726387295254)","(16.19605309308584, 0.6409559131028046)","(1.1559886497988676, 0.4080015395806915)"
4,"(0.09333333333333334, 0.1162919151265879)","(0.8466666666666667, 0.09904304018720253)","(0.7, 0.2563479777846623)","(0.68, 0.1424279266355945)","(0.68, 0.2210365192839022)","(0.6, 0.07131419413913534)","(16.870495559903794, 0.8187893123528401)","(1.2726599700011623, 0.5310894578573504)"
5,"(0.13333333333333333, 0.12344267996967352)","(0.8266666666666667, 0.11629191512658792)","(0.7133333333333334, 0.2642149197330155)","(0.68, 0.1820517979665599)","(0.7266666666666667, 0.1791514389985135)","(0.616, 0.08724350159999637)","(17.089456871555498, 0.8900105556139724)","(1.2364916156589365, 0.5495779823757365)"
