budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.060000000000000005, 0.09856107606091623)","(0.8466666666666667, 0.2065591117977289)","(0.78, 0.20071301473923978)","(0.6799999999999999, 0.19712215212183246)","(0.7466666666666667, 0.19591057240729093)","(0.6226666666666667, 0.11485809049597225)","(0.29208269897305095, 0.20904837169870172)","(1.782461462468685, 2.94855661593974)"
2,"(0.14666666666666667, 0.15522640914238175)","(0.8533333333333333, 0.2325838302531758)","(0.7933333333333333, 0.24043611170022655)","(0.6933333333333334, 0.1791514389985135)","(0.76, 0.15023790657297037)","(0.6493333333333333, 0.14240117709518849)","(0.4112458852895846, 0.022246137913119687)","(1.031354102542779, 0.4203875508516757)"
3,"(0.20666666666666667, 0.1869555587629877)","(0.8866666666666667, 0.17674302033770736)","(0.7466666666666667, 0.28502297317601477)","(0.8066666666666666, 0.16242214252050852)","(0.8533333333333334, 0.15055453054181622)","(0.7, 0.13309502512973848)","(0.6618412390584126, 0.28979678898961625)","(1.0542699873331003, 0.4604428312630735)"
4,"(0.12000000000000001, 0.13732131246511903)","(0.82, 0.20071301473923978)","(0.7333333333333334, 0.3039423504234847)","(0.6666666666666666, 0.23196879921559238)","(0.7933333333333333, 0.21536237457121515)","(0.6266666666666667, 0.15504223694882385)","(0.7370904331289542, 0.08799693433794258)","(1.0365066814585588, 0.42360702175895915)"
5,"(0.18666666666666668, 0.1505545305418162)","(0.8933333333333333, 0.1486446705914413)","(0.7333333333333334, 0.33523268393901035)","(0.72, 0.16561573424216502)","(0.8266666666666667, 0.13870146083619755)","(0.672, 0.14536653181330483)","(0.9038175774893413, 0.09161751873828207)","(1.03457381753639, 0.42260586982411763)"
