budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.013333333333333334, 0.035186577527449844)","(0.6066666666666667, 0.198086080374405)","(0.15333333333333335, 0.12459458063579461)","(0.5333333333333333, 0.2894987457822984)","(0.26, 0.15023790657297037)","(0.31333333333333335, 0.06747133430117527)","(0.07646495426694552, 0.02346545731483613)","(0.8777747132504979, 1.6365955116834936)"
2,"(0.04, 0.050709255283711)","(0.8, 0.16035674514745463)","(0.15333333333333335, 0.12459458063579461)","(0.8066666666666666, 0.20517124090680472)","(0.5533333333333333, 0.1846489590960049)","(0.4706666666666667, 0.07004760286167305)","(0.12971037910319866, 0.018406540152921758)","(0.46006710454821587, 0.12114354248652735)"
3,"(0.08666666666666667, 0.14074631010979935)","(0.8666666666666667, 0.09759000729485333)","(0.24, 0.10555973258234952)","(0.88, 0.13201731488169055)","(0.6666666666666666, 0.11126972805283737)","(0.548, 0.04394802124588286)","(0.20070985603767136, 0.03511089757163025)","(0.4583903098013252, 0.12285569272994569)"
4,"(0.10666666666666667, 0.13870146083619753)","(0.8666666666666667, 0.11126972805283737)","(0.31333333333333335, 0.11254628677422755)","(0.8333333333333334, 0.1759328876372492)","(0.7266666666666667, 0.17099150633319554)","(0.5693333333333334, 0.06134989424448524)","(0.27568598178525766, 0.034327015080252744)","(0.4529726854680727, 0.11753489752184215)"
5,"(0.16666666666666666, 0.14960264830861913)","(0.8866666666666667, 0.11872336794093274)","(0.30666666666666664, 0.1830950832868254)","(0.8733333333333333, 0.16242214252050852)","(0.7666666666666667, 0.1447493728911492)","(0.6, 0.0728991475552747)","(0.38467717785388233, 0.053239289619337105)","(0.4516928045079112, 0.11819165468671981)"
