,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8666666666666667, 0.14474937289114917)","(0.06, 0.10555973258234952)","(0.11333333333333333, 0.17265434778633235)","(0.22666666666666666, 0.13345232785352157)","(0.25333333333333335, 0.04879500364742666)","(275.94407731580236, 53.881796702860875)","(1.1590935655559103, 0.37610172708107353)"
1,2,"(0.0, 0.0)","(0.9533333333333334, 0.0915475416434127)","(0.06666666666666667, 0.0723746864455746)","(0.32, 0.23664319132398462)","(0.5066666666666666, 0.14375905768565214)","(0.36933333333333335, 0.0675559732652082)","(155.01368044813475, 11.91493715834974)","(0.8192976646125316, 0.20964777638370014)"
2,3,"(0.02, 0.056061191058138816)","(0.9666666666666667, 0.07237468644557457)","(0.06666666666666667, 0.06172133998483677)","(0.4866666666666667, 0.2972893411828826)","(0.6133333333333333, 0.14074631010979935)","(0.4306666666666667, 0.059457868236576526)","(168.05281787260125, 5.95786759554084)","(0.8565302161499858, 0.2251647793181584)"
3,4,"(0.06, 0.11212238211627762)","(0.98, 0.056061191058138796)","(0.11333333333333334, 0.13020130933435714)","(0.54, 0.24142434484888695)","(0.7, 0.11338934190276818)","(0.4786666666666667, 0.06435023217481334)","(169.66737663441648, 6.562127530382858)","(0.8691574556132158, 0.24396178946086586)"
4,5,"(0.05333333333333334, 0.12459458063579461)","(0.98, 0.056061191058138796)","(0.14666666666666667, 0.12459458063579461)","(0.6266666666666667, 0.2711527420547495)","(0.7666666666666667, 0.13451854182690987)","(0.5146666666666667, 0.06988425805436818)","(169.94198831226677, 4.123386469761908)","(0.8550221378604571, 0.22247513974661434)"
