,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.9, 0.07559289460184543)","(0.13333333333333333, 0.14960264830861913)","(0.22, 0.23664319132398465)","(0.4, 0.11952286093343936)","(0.332, 0.061318838867023565)","(20.228752549737692, 1.5812672332798239)","(1.1531412080551187, 0.3809518320222951)"
1,2,"(0.02, 0.056061191058138816)","(0.9866666666666667, 0.03518657752744983)","(0.16, 0.145405835999994)","(0.7866666666666666, 0.14573295865416044)","(0.64, 0.16388149028228557)","(0.5186666666666667, 0.06345602151621756)","(31.143287633545697, 1.6920977922908091)","(1.1076870964840055, 0.34109720376559266)"
2,3,"(0.02666666666666667, 0.04577377082170635)","(0.9866666666666667, 0.03518657752744983)","(0.18666666666666668, 0.15976172734359606)","(0.9933333333333333, 0.025819888974716106)","(0.76, 0.12421180068162378)","(0.5906666666666667, 0.045271666741172764)","(41.88281808781127, 2.352931492157037)","(1.1426101381580034, 0.31519520900952064)"
3,4,"(0.060000000000000005, 0.09102589898327995)","(0.9933333333333333, 0.025819888974716106)","(0.21333333333333335, 0.13557637102737474)","(1.0, 0.0)","(0.8333333333333334, 0.0723746864455746)","(0.62, 0.046598589800857404)","(52.58572298847139, 2.706588614002298)","(0.8949865641072392, 0.21586318894589343)"
4,5,"(0.16666666666666666, 0.17994708216848748)","(1.0, 0.0)","(0.26, 0.15023790657297037)","(1.0, 0.0)","(0.88, 0.13201731488169052)","(0.6613333333333333, 0.053701112873100906)","(62.51559805584451, 3.8641901467915014)","(0.7751602123181025, 0.22141156838006948)"
