budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.1, 0.11338934190276817)","(0.6666666666666666, 0.16329931618554522)","(0.5599999999999999, 0.14040757000349272)","(0.30666666666666664, 0.15337473561121312)","(0.42, 0.12649110640673517)","(0.4106666666666667, 0.0788730142758116)","(104.93791876547039, 4.296025831938284)","(1.7667913620360196, 0.7355679740060901)"
2,"(0.09333333333333334, 0.13345232785352157)","(0.76, 0.17647338933351153)","(0.6333333333333333, 0.21602468994692867)","(0.43333333333333335, 0.13451854182690984)","(0.48, 0.17808505191139912)","(0.48, 0.11563489339913179)","(104.45949800694362, 4.917835509183695)","(1.6053140048868955, 0.3847206695334808)"
3,"(0.10666666666666667, 0.1486446705914413)","(0.8466666666666667, 0.12459458063579462)","(0.68, 0.19712215212183246)","(0.42666666666666664, 0.13345232785352157)","(0.5533333333333333, 0.20998866182543785)","(0.5226666666666666, 0.0716605755994054)","(103.91700202800955, 5.248493782606959)","(1.6401356875586013, 0.4463821631012305)"
4,"(0.1, 0.11338934190276817)","(0.7933333333333333, 0.17511900715418263)","(0.6866666666666666, 0.11872336794093274)","(0.43333333333333335, 0.15886502207249786)","(0.5533333333333333, 0.2065591117977289)","(0.5133333333333333, 0.08129897791192586)","(104.29345513458053, 4.823182824709018)","(1.6385934901423753, 0.6091394594919303)"
5,"(0.07333333333333333, 0.08837151016885368)","(0.7866666666666666, 0.14074631010979938)","(0.6533333333333333, 0.18464895909600493)","(0.44666666666666666, 0.09904304018720249)","(0.5266666666666666, 0.2016597794967223)","(0.49733333333333335, 0.09284908389937072)","(104.04150161802148, 4.5320722373784745)","(1.5904118042749664, 0.5005817359518394)"
