budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.1, 0.1647508942095828)","(0.76, 0.13522468075656266)","(0.52, 0.2883450314169765)","(0.41333333333333333, 0.20655911179772887)","(0.4066666666666667, 0.17915143899851346)","(0.44, 0.14442002235542983)","(152.25036117434502, 12.146665567966862)","(1.1804782931692899, 0.5746262685595253)"
2,"(0.11333333333333334, 0.15522640914238175)","(0.7533333333333333, 0.1995232412766087)","(0.5333333333333333, 0.21602468994692867)","(0.47333333333333333, 0.19444671200491873)","(0.47333333333333333, 0.19808608037440498)","(0.4693333333333333, 0.14655406933311418)","(155.54546714564785, 11.669198369838574)","(1.1518120210928222, 0.3246627164813695)"
3,"(0.07333333333333333, 0.10327955589886445)","(0.7933333333333333, 0.20862360730226465)","(0.52, 0.25128242505765724)","(0.48, 0.21111946516469904)","(0.46, 0.23543273227945904)","(0.4653333333333333, 0.16203468176670727)","(157.66217394679163, 12.072207529869342)","(1.0596000031257669, 0.3087083149714023)"
4,"(0.12666666666666668, 0.19073791542572854)","(0.8133333333333334, 0.2416215064536938)","(0.5733333333333334, 0.2789435853528878)","(0.49333333333333335, 0.2433887738538802)","(0.5, 0.24784787961282104)","(0.5013333333333333, 0.18508170653859363)","(160.22813912378624, 12.720212111864583)","(1.156718820426613, 0.3927581246651692)"
5,"(0.12000000000000001, 0.15675276256394519)","(0.7933333333333333, 0.16242214252050854)","(0.58, 0.25967012040004034)","(0.5133333333333333, 0.19223002094465097)","(0.5066666666666667, 0.15337473561121312)","(0.5026666666666667, 0.14280189407840832)","(161.04215267505498, 12.157655608167444)","(1.1624539436151584, 0.3578352708315037)"
