budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.8066666666666666, 0.13870146083619755)","(0.4866666666666667, 0.21668498091095506)","(0.31333333333333335, 0.11254628677422755)","(0.3933333333333333, 0.1486446705914413)","(0.4, 0.058554004376911994)","(30.90499325680236, 3.9907198700887236)","(1.2689529433225593, 0.703512370570232)"
2,"(0.0, 0.0)","(0.8200000000000001, 0.1264911064067352)","(0.49333333333333335, 0.23744673588186546)","(0.43333333333333335, 0.12909944487358055)","(0.49333333333333335, 0.18695555876298772)","(0.448, 0.08645395140932377)","(30.882394337592025, 3.933017559814155)","(1.140654332563281, 0.3140086389658033)"
3,"(0.0, 0.0)","(0.8133333333333334, 0.16846647257229666)","(0.48, 0.18973665961010275)","(0.48, 0.15675276256394516)","(0.46, 0.18822478962286404)","(0.44666666666666666, 0.08094677851762201)","(31.48075865699599, 3.381405250446232)","(1.1300617083907127, 0.36656327338763467)"
4,"(0.0, 0.0)","(0.86, 0.15491933384829668)","(0.5066666666666667, 0.23744673588186546)","(0.5066666666666667, 0.15796322658258455)","(0.5333333333333333, 0.15886502207249786)","(0.48133333333333334, 0.07726269351714196)","(31.218836415869493, 3.8384489632859418)","(1.0788494703670344, 0.2353745004482379)"
5,"(0.0, 0.0)","(0.8133333333333334, 0.11872336794093276)","(0.5333333333333333, 0.23502786055720126)","(0.5333333333333333, 0.1632993161855452)","(0.5533333333333333, 0.13557637102737474)","(0.4866666666666667, 0.07432233529572066)","(32.97772838237385, 3.546532209407154)","(1.196406409641107, 0.3559445366103084)"
