,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.98, 0.056061191058138796)","(0.06666666666666667, 0.0723746864455746)","(0.20666666666666667, 0.1791514389985135)","(0.37333333333333335, 0.15796322658258455)","(0.328, 0.06037975062646653)","(159.1787471517998, 26.051057984521794)"
1,2,"(0.02, 0.041403933560541256)","(1.0, 0.0)","(0.11333333333333334, 0.07432233529572066)","(0.88, 0.14242792663559448)","(0.6799999999999999, 0.1424279266355945)","(0.5386666666666666, 0.036619016657365076)","(158.33324038547, 19.490321573125225)"
2,3,"(0.03333333333333333, 0.06172133998483677)","(0.9933333333333333, 0.025819888974716106)","(0.11333333333333334, 0.0833809387832792)","(0.9466666666666667, 0.0915475416434127)","(0.7933333333333333, 0.10997835284835875)","(0.576, 0.03312314684843298)","(163.95988218689646, 20.161487803094893)"
3,4,"(0.02, 0.056061191058138816)","(1.0, 0.0)","(0.16666666666666669, 0.08997354108424374)","(0.98, 0.056061191058138796)","(0.8666666666666667, 0.11751393027860063)","(0.6066666666666667, 0.03518657752744984)","(164.15762061275697, 17.38849957618706)"
4,5,"(0.08, 0.09411239481143202)","(0.9933333333333333, 0.025819888974716106)","(0.2, 0.10690449676496976)","(0.9933333333333333, 0.025819888974716106)","(0.92, 0.07745966692414832)","(0.6373333333333333, 0.032834360631741256)","(163.25984643103246, 21.55474372563324)"
