,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.62, 0.17808505191139912)","(0.04, 0.050709255283711)","(0.013333333333333334, 0.051639777949432225)","(0.07333333333333333, 0.08837151016885368)","(0.15066666666666667, 0.04527166674117278)","(47.42617586037765, 0.6158904785823175)"
1,2,"(0.0, 0.0)","(0.7333333333333333, 0.12344267996967355)","(0.02, 0.041403933560541256)","(0.17333333333333334, 0.13870146083619753)","(0.20666666666666667, 0.13870146083619753)","(0.22666666666666668, 0.06618876325292974)","(45.14952391749248, 2.551191224059439)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.7133333333333334, 0.10600988273786197)","(0.02, 0.041403933560541256)","(0.20666666666666667, 0.17511900715418263)","(0.20666666666666667, 0.14375905768565217)","(0.23066666666666666, 0.07323803331473015)","(54.89929841915146, 5.929587513577633)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.7066666666666667, 0.18695555876298772)","(0.04666666666666667, 0.07432233529572066)","(0.20666666666666667, 0.15337473561121312)","(0.2, 0.11338934190276817)","(0.23466666666666666, 0.07110019757523951)","(58.078517702780665, 1.1147636478363177)"
4,5,"(0.02, 0.056061191058138816)","(0.7733333333333333, 0.09611501047232551)","(0.02666666666666667, 0.04577377082170635)","(0.18, 0.161245154965971)","(0.2733333333333333, 0.13870146083619753)","(0.25466666666666665, 0.06696125389962111)","(58.33787780602773, 0.6565550334246113)"
