,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.98, 0.056061191058138796)","(0.08666666666666667, 0.051639777949432225)","(0.14, 0.10555973258234952)","(0.30666666666666664, 0.17511900715418263)","(0.3026666666666667, 0.03918211448145818)","(138.51032045261624, 8.012811040820024)","(1.0432109475446245, 0.35618199981479354)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.9933333333333333, 0.025819888974716106)","(0.08, 0.06761234037828133)","(0.74, 0.13522468075656266)","(0.6799999999999999, 0.152127765851133)","(0.5, 0.040708019567928584)","(138.25864366497845, 6.938993789433204)","(1.0354931662324816, 0.3507225050508992)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.9933333333333333, 0.025819888974716106)","(0.14, 0.0828078671210825)","(0.92, 0.08618916073713347)","(0.7466666666666667, 0.15522640914238175)","(0.5613333333333334, 0.0462704266346484)","(124.13407453303225, 16.948043466096824)","(0.9845193195156753, 0.34673762885278336)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(1.0, 0.0)","(0.18000000000000002, 0.10823255385643321)","(0.92, 0.13201731488169052)","(0.7933333333333333, 0.10997835284835875)","(0.5813333333333334, 0.04688384837121668)","(105.55992806431216, 8.871684749369834)","(0.8136956167872995, 0.27275976517462824)"
4,5,"(0.03333333333333333, 0.06172133998483677)","(1.0, 0.0)","(0.18666666666666668, 0.14573295865416044)","(0.92, 0.10141851056742199)","(0.8333333333333334, 0.12344267996967354)","(0.5946666666666667, 0.034198301266639086)","(103.3934895096502, 8.848886505233951)","(0.8367216428897033, 0.2787314520426266)"
