,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.98, 0.04140393356054124)","(0.05333333333333334, 0.051639777949432225)","(0.1, 0.1)","(0.3466666666666667, 0.17265434778633235)","(0.296, 0.05193402408000806)","(19.727221201981106, 1.4638480901933688)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.08, 0.06761234037828133)","(0.86, 0.15946338585572373)","(0.5333333333333333, 0.17994708216848745)","(0.496, 0.0576690062833953)","(29.7539584417517, 1.0099647107756735)"
2,3,"(0.02, 0.07745966692414834)","(1.0, 0.0)","(0.12666666666666668, 0.12227992865708154)","(0.98, 0.07745966692414835)","(0.7133333333333333, 0.16846647257229666)","(0.5680000000000001, 0.04522957313212545)","(41.011850963750234, 2.1711240337154285)"
3,4,"(0.060000000000000005, 0.09102589898327995)","(1.0, 0.0)","(0.16, 0.11832159566199232)","(1.0, 0.0)","(0.8866666666666667, 0.12459458063579461)","(0.6213333333333333, 0.04172472146045294)","(50.90347430848827, 2.515684610716146)"
4,5,"(0.08, 0.12071217242444347)","(1.0, 0.0)","(0.18666666666666668, 0.09904304018720252)","(1.0, 0.0)","(0.92, 0.10823255385643321)","(0.6373333333333333, 0.039904648255321744)","(62.79822705701614, 2.060414139682119)"
