,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.060000000000000005, 0.0632455532033676)","(0.060000000000000005, 0.10555973258234953)","(0.2733333333333333, 0.1279880946844369)","(0.2786666666666667, 0.03739111175259755)","(0.36242267278333506, 0.03593680550051354)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.06666666666666667, 0.06172133998483677)","(0.6266666666666667, 0.24630604269214887)","(0.6133333333333333, 0.15522640914238173)","(0.4613333333333333, 0.07029190836043919)","(0.6753468940034508, 0.06498389025896102)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.16, 0.10555973258234952)","(0.9, 0.11338934190276817)","(0.72, 0.13201731488169055)","(0.5573333333333333, 0.043336996182191)","(0.9861321555140118, 0.10351193606843342)"
3,4,"(0.03333333333333333, 0.06172133998483677)","(1.0, 0.0)","(0.19333333333333333, 0.1162919151265879)","(0.9866666666666667, 0.03518657752744983)","(0.8333333333333334, 0.1543033499620919)","(0.6093333333333334, 0.05063407473045719)","(1.3053743183923265, 0.12522588293368714)"
4,5,"(0.04, 0.06324555320336758)","(1.0, 0.0)","(0.26, 0.15491933384829668)","(1.0, 0.0)","(0.9333333333333333, 0.08997354108424373)","(0.6466666666666666, 0.047609522856952344)","(1.5787776355631649, 0.17938654127084555)"
