,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.58, 0.19712215212183246)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.07333333333333333, 0.08837151016885368)","(0.132, 0.04887301329539062)","(0.03864053667833408, 0.0028671086571534924)"
1,2,"(0.0, 0.0)","(0.6799999999999999, 0.10823255385643323)","(0.006666666666666667, 0.025819888974716113)","(0.16, 0.19566735620873066)","(0.16, 0.12983506020002017)","(0.20133333333333334, 0.050407860309205556)","(0.04959690424924095, 0.0022654902609496102)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.64, 0.11212238211627763)","(0.0, 0.0)","(0.2733333333333333, 0.25764501233470904)","(0.29333333333333333, 0.13345232785352157)","(0.24266666666666667, 0.049492664199089244)","(0.061308097063253325, 0.0017123154232754482)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.6866666666666666, 0.12459458063579462)","(0.006666666666666667, 0.025819888974716113)","(0.3466666666666667, 0.2559761893688738)","(0.42, 0.19712215212183246)","(0.2946666666666667, 0.057800972145391996)","(0.07204132126644254, 0.0019227611072862234)"
4,5,"(0.0, 0.0)","(0.7, 0.10690449676496976)","(0.0, 0.0)","(0.43333333333333335, 0.3154739442867026)","(0.38666666666666666, 0.22318047362958035)","(0.304, 0.06895132858970678)","(0.07718445391704638, 0.0017335049555955617)"
