,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.04666666666666667, 0.051639777949432225)","(0.15333333333333335, 0.11872336794093273)","(0.4066666666666667, 0.1533747356112131)","(0.32133333333333336, 0.035023801430836526)","(159.1787471517998, 26.051057984521794)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(1.0, 0.0)","(0.08, 0.06761234037828133)","(0.9133333333333333, 0.15976172734359603)","(0.6866666666666666, 0.1505545305418162)","(0.5386666666666666, 0.04437931736207542)","(158.33324038547, 19.490321573125225)"
2,3,"(0.013333333333333334, 0.035186577527449844)","(1.0, 0.0)","(0.15333333333333335, 0.09904304018720249)","(0.9666666666666667, 0.08997354108424374)","(0.8266666666666667, 0.12227992865708155)","(0.592, 0.02808151400069854)","(163.95988218689646, 20.161487803094893)"
3,4,"(0.026666666666666665, 0.07988086367179802)","(1.0, 0.0)","(0.24000000000000002, 0.12421180068162377)","(0.9733333333333334, 0.05936168397046636)","(0.92, 0.07745966692414832)","(0.632, 0.0336367146348833)","(164.15762061275697, 17.38849957618706)"
4,5,"(0.07333333333333333, 0.08837151016885368)","(1.0, 0.0)","(0.26666666666666666, 0.13972762620115436)","(0.9933333333333333, 0.025819888974716106)","(0.9533333333333334, 0.06399404734221843)","(0.6573333333333333, 0.039182114481458176)","(163.25984643103246, 21.55474372563324)"
