,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.060000000000000005, 0.0632455532033676)","(0.12000000000000001, 0.13732131246511906)","(0.3333333333333333, 0.12344267996967352)","(0.30266666666666664, 0.04131182235954578)","(153.02373002693056, 22.74995257954985)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.060000000000000005, 0.0632455532033676)","(0.7466666666666667, 0.17674302033770736)","(0.6066666666666667, 0.15796322658258458)","(0.4826666666666667, 0.05338093114140863)","(155.20412955104064, 23.500724770724414)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.14, 0.09856107606091623)","(0.9133333333333333, 0.09904304018720249)","(0.76, 0.15491933384829668)","(0.5640000000000001, 0.03312314684843298)","(154.82616251676032, 23.61221841405559)"
3,4,"(0.02, 0.056061191058138816)","(1.0, 0.0)","(0.17333333333333334, 0.10327955589886445)","(0.9533333333333334, 0.06399404734221843)","(0.8866666666666667, 0.11872336794093274)","(0.6066666666666667, 0.036774732526300605)","(154.63861781464269, 23.57337589471685)"
4,5,"(0.02, 0.07745966692414834)","(1.0, 0.0)","(0.21333333333333335, 0.13020130933435714)","(0.96, 0.06324555320336757)","(0.9066666666666667, 0.08837151016885368)","(0.62, 0.03927922024247865)","(153.90101911804328, 22.65144181479504)"
